label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
open_palm,0.0,0.0,-0.246238,0.055281,-0.497584,-0.078055,-0.667491,-0.190279,-0.806694,-0.201161,-0.482663,-0.777554,-0.635827,-1.113696,-0.724083,-1.326855,-0.792214,-1.517481,-0.342984,-0.933044,-0.448365,-1.388826,-0.512785,-1.693897,-0.55491,-1.946651,-0.189673,-0.956271,-0.217992,-1.420674,-0.24162,-1.701069,-0.262413,-1.946171,-0.03053,-0.867989,0.042287,-1.160323,0.077207,-1.362203,0.100632,-1.557821
open_palm,0.0,0.0,-0.242212,0.050016,-0.49133,-0.088102,-0.661832,-0.198237,-0.802576,-0.212621,-0.47843,-0.780819,-0.633692,-1.112604,-0.723285,-1.324746,-0.792106,-1.514637,-0.340009,-0.934592,-0.447303,-1.39068,-0.510728,-1.698541,-0.552115,-1.952384,-0.187073,-0.956671,-0.219138,-1.422294,-0.243524,-1.70393,-0.265501,-1.946959,-0.027889,-0.867277,0.042208,-1.160609,0.07702,-1.362568,0.100537,-1.554065
open_palm,0.0,0.0,-0.247604,0.058516,-0.50057,-0.08396,-0.67049,-0.202899,-0.811093,-0.225348,-0.487291,-0.771688,-0.642493,-1.107168,-0.731263,-1.324097,-0.799028,-1.515877,-0.347257,-0.931617,-0.455034,-1.395327,-0.52133,-1.704132,-0.566468,-1.956012,-0.19395,-0.95557,-0.223547,-1.42609,-0.249859,-1.709967,-0.274975,-1.955297,-0.034907,-0.86474,0.038303,-1.154609,0.073708,-1.356676,0.096401,-1.551137
open_palm,0.0,0.0,-0.251065,0.048836,-0.501082,-0.088796,-0.668967,-0.195927,-0.806612,-0.20938,-0.487832,-0.776862,-0.641212,-1.117469,-0.72861,-1.332764,-0.796318,-1.522724,-0.346573,-0.932472,-0.454662,-1.392936,-0.519768,-1.697436,-0.562525,-1.945974,-0.192597,-0.955164,-0.223896,-1.427247,-0.248726,-1.70863,-0.271073,-1.95304,-0.033744,-0.865257,0.041168,-1.149962,0.076531,-1.348724,0.100209,-1.541599
open_palm,0.0,0.0,-0.245199,0.051818,-0.490942,-0.082911,-0.658548,-0.198233,-0.799559,-0.207157,-0.482093,-0.77737,-0.632976,-1.116577,-0.718837,-1.331428,-0.786411,-1.525329,-0.340378,-0.933518,-0.443436,-1.39449,-0.505897,-1.699611,-0.548128,-1.953182,-0.186691,-0.953141,-0.211413,-1.421147,-0.236909,-1.70084,-0.260753,-1.945677,-0.028226,-0.858609,0.050334,-1.139588,0.085742,-1.335587,0.108178,-1.527776
open_palm,0.0,0.0,-0.238353,0.051462,-0.480364,-0.084356,-0.646767,-0.201761,-0.788416,-0.215246,-0.479651,-0.783461,-0.628982,-1.122439,-0.713655,-1.335068,-0.780066,-1.527433,-0.336711,-0.934612,-0.439705,-1.390643,-0.501118,-1.695067,-0.542712,-1.948284,-0.182573,-0.950598,-0.20832,-1.410839,-0.233144,-1.690355,-0.256798,-1.935611,-0.025165,-0.852581,0.051577,-1.133978,0.08731,-1.330117,0.109964,-1.522121
open_palm,0.0,0.0,-0.243892,0.057022,-0.493906,-0.084146,-0.66227,-0.204762,-0.803763,-0.221889,-0.485439,-0.781652,-0.633091,-1.12135,-0.718687,-1.335534,-0.785679,-1.528219,-0.341721,-0.933046,-0.445631,-1.396548,-0.510336,-1.709893,-0.554958,-1.970399,-0.187,-0.948838,-0.211821,-1.410967,-0.23674,-1.699758,-0.26072,-1.952452,-0.029189,-0.851409,0.045435,-1.138369,0.082641,-1.340056,0.10685,-1.534772
open_palm,0.0,0.0,-0.240256,0.050538,-0.485817,-0.091061,-0.654048,-0.206958,-0.794293,-0.223707,-0.47599,-0.785505,-0.624988,-1.125679,-0.711223,-1.339229,-0.778939,-1.528872,-0.335008,-0.936353,-0.438936,-1.396166,-0.500722,-1.702986,-0.540973,-1.954569,-0.181887,-0.954248,-0.209281,-1.415707,-0.231596,-1.697309,-0.251802,-1.942707,-0.024999,-0.857169,0.054016,-1.135259,0.089948,-1.334869,0.113764,-1.530111
open_palm,0.0,0.0,-0.242866,0.051233,-0.488504,-0.09118,-0.65575,-0.211295,-0.796461,-0.226225,-0.479459,-0.784607,-0.627162,-1.121828,-0.713396,-1.334974,-0.781382,-1.525783,-0.338731,-0.934814,-0.4408,-1.396302,-0.503478,-1.707916,-0.545473,-1.963416,-0.18661,-0.951267,-0.210498,-1.414626,-0.234893,-1.698117,-0.25748,-1.94495,-0.03101,-0.854808,0.047755,-1.133908,0.083168,-1.333297,0.106125,-1.528529
open_palm,0.0,0.0,-0.243885,0.050898,-0.488448,-0.082633,-0.653518,-0.196698,-0.791157,-0.210784,-0.479354,-0.783839,-0.626586,-1.121982,-0.711243,-1.335901,-0.77729,-1.526397,-0.338271,-0.934842,-0.441364,-1.392844,-0.503214,-1.700039,-0.544174,-1.950853,-0.185057,-0.951174,-0.207992,-1.411058,-0.232573,-1.69415,-0.25517,-1.940396,-0.028305,-0.853293,0.052118,-1.131263,0.087533,-1.329491,0.110508,-1.522953
open_palm,0.0,0.0,-0.243231,0.053181,-0.488269,-0.081219,-0.653681,-0.194901,-0.791319,-0.211088,-0.478664,-0.782078,-0.624932,-1.120563,-0.708763,-1.336986,-0.773649,-1.52792,-0.338208,-0.935538,-0.441222,-1.3959,-0.501856,-1.705637,-0.540377,-1.957973,-0.185805,-0.955184,-0.210535,-1.413899,-0.233294,-1.696245,-0.252674,-1.941009,-0.029812,-0.860648,0.048164,-1.136549,0.085427,-1.330027,0.11141,-1.518565
open_palm,0.0,0.0,-0.239416,0.051451,-0.479763,-0.084264,-0.644998,-0.208113,-0.7867,-0.224956,-0.475183,-0.783317,-0.618368,-1.127799,-0.702852,-1.34534,-0.770254,-1.53803,-0.334121,-0.93621,-0.433833,-1.395218,-0.494286,-1.699008,-0.534931,-1.949173,-0.181108,-0.955211,-0.205202,-1.412804,-0.227835,-1.691705,-0.248477,-1.933744,-0.023875,-0.859689,0.052164,-1.141701,0.088036,-1.337946,0.112739,-1.527994
open_palm,0.0,0.0,-0.240224,0.047188,-0.482113,-0.096649,-0.645742,-0.220599,-0.785801,-0.231841,-0.475524,-0.789858,-0.615423,-1.134468,-0.699693,-1.3478,-0.766404,-1.535307,-0.335547,-0.936434,-0.432332,-1.393046,-0.491777,-1.696837,-0.530457,-1.944782,-0.183541,-0.954593,-0.203591,-1.413131,-0.225138,-1.691336,-0.244673,-1.931905,-0.02764,-0.862511,0.050597,-1.14064,0.085488,-1.337569,0.108666,-1.528919
open_palm,0.0,0.0,-0.245772,0.045129,-0.487286,-0.096569,-0.650196,-0.215807,-0.787989,-0.227464,-0.477328,-0.788668,-0.614812,-1.133668,-0.696479,-1.349555,-0.761553,-1.539994,-0.334851,-0.936373,-0.429256,-1.397288,-0.488149,-1.699383,-0.527711,-1.948791,-0.181728,-0.951854,-0.201981,-1.421665,-0.222909,-1.698071,-0.242475,-1.937985,-0.025873,-0.853682,0.052073,-1.138778,0.08827,-1.336161,0.112382,-1.528561
open_palm,0.0,0.0,-0.242651,0.049113,-0.488234,-0.092417,-0.652271,-0.213319,-0.787406,-0.231896,-0.4727,-0.790509,-0.607244,-1.138033,-0.686854,-1.354716,-0.75118,-1.541655,-0.32926,-0.938829,-0.422491,-1.400352,-0.483534,-1.700371,-0.526855,-1.944665,-0.175014,-0.956459,-0.197718,-1.419739,-0.220551,-1.694887,-0.242219,-1.931998,-0.018271,-0.860025,0.055689,-1.146759,0.091331,-1.341597,0.115875,-1.528752
open_palm,0.0,0.0,-0.243185,0.051329,-0.488733,-0.08876,-0.652878,-0.209861,-0.786516,-0.225667,-0.476105,-0.790271,-0.611621,-1.141343,-0.691501,-1.359298,-0.754623,-1.547633,-0.33299,-0.937098,-0.427431,-1.400103,-0.486194,-1.698316,-0.525454,-1.941572,-0.177373,-0.952683,-0.200714,-1.424018,-0.220615,-1.697745,-0.237931,-1.93232,-0.018669,-0.851803,0.053595,-1.143702,0.089178,-1.342358,0.11558,-1.531884
open_palm,0.0,0.0,-0.239066,0.038856,-0.48071,-0.09894,-0.64447,-0.21574,-0.779753,-0.237256,-0.461716,-0.796432,-0.592769,-1.141861,-0.672291,-1.35326,-0.736768,-1.538855,-0.317842,-0.941193,-0.406468,-1.400662,-0.463324,-1.696395,-0.503495,-1.943078,-0.162356,-0.952415,-0.183563,-1.410649,-0.200901,-1.687429,-0.218056,-1.92922,-0.003825,-0.85137,0.067776,-1.14608,0.106482,-1.342162,0.133811,-1.527692
open_palm,0.0,0.0,-0.24272,0.039225,-0.485156,-0.096449,-0.651412,-0.206634,-0.787293,-0.227844,-0.46814,-0.794897,-0.599095,-1.142374,-0.676644,-1.359812,-0.738499,-1.547454,-0.327589,-0.939142,-0.415225,-1.394215,-0.468122,-1.69296,-0.502757,-1.937546,-0.175084,-0.953697,-0.194133,-1.412014,-0.211216,-1.680941,-0.22714,-1.914047,-0.018041,-0.858194,0.060044,-1.143277,0.100483,-1.333591,0.129017,-1.51748
open_palm,0.0,0.0,-0.246117,0.044756,-0.487995,-0.098271,-0.651681,-0.214942,-0.786371,-0.236736,-0.469801,-0.796395,-0.597999,-1.14409,-0.672381,-1.362248,-0.732523,-1.550496,-0.328799,-0.939494,-0.414601,-1.393879,-0.467415,-1.691654,-0.502521,-1.934328,-0.178082,-0.953408,-0.196929,-1.409221,-0.213776,-1.678193,-0.22988,-1.911789,-0.023192,-0.858708,0.056364,-1.138993,0.096588,-1.326379,0.12442,-1.507898
open_palm,0.0,0.0,-0.24834,0.043245,-0.487816,-0.101724,-0.651522,-0.216098,-0.787619,-0.234285,-0.466443,-0.796661,-0.595243,-1.148105,-0.667588,-1.369654,-0.725027,-1.559577,-0.323716,-0.941142,-0.409889,-1.402626,-0.462682,-1.704404,-0.496501,-1.947556,-0.173129,-0.955579,-0.190638,-1.416284,-0.20694,-1.686564,-0.222102,-1.924373,-0.019738,-0.861683,0.064254,-1.141404,0.106324,-1.329206,0.134762,-1.515524
open_palm,0.0,0.0,-0.241519,0.042803,-0.479274,-0.100362,-0.644208,-0.220408,-0.783905,-0.23899,-0.459316,-0.798236,-0.5899,-1.153631,-0.661989,-1.376588,-0.717465,-1.569349,-0.317641,-0.942626,-0.407267,-1.407061,-0.45846,-1.71049,-0.490016,-1.957426,-0.165693,-0.957534,-0.185396,-1.419727,-0.201489,-1.695368,-0.215474,-1.935976,-0.008149,-0.864484,0.072303,-1.148938,0.113348,-1.340181,0.141382,-1.525959
open_palm,0.0,0.0,-0.242127,0.042781,-0.480641,-0.098901,-0.645919,-0.225586,-0.783623,-0.244646,-0.460613,-0.800505,-0.590195,-1.164255,-0.662094,-1.393712,-0.71618,-1.591413,-0.316503,-0.942677,-0.405755,-1.412352,-0.455759,-1.720354,-0.48579,-1.969454,-0.161062,-0.958927,-0.184688,-1.423545,-0.201741,-1.696122,-0.214736,-1.92678,0.000151,-0.866267,0.075665,-1.159919,0.115869,-1.354051,0.145414,-1.534909
open_palm,0.0,0.0,-0.237809,0.041628,-0.471565,-0.105064,-0.633314,-0.233514,-0.773517,-0.249704,-0.453435,-0.809666,-0.581074,-1.167711,-0.655234,-1.390872,-0.713163,-1.585137,-0.309974,-0.944304,-0.396682,-1.410923,-0.444838,-1.71637,-0.473922,-1.963085,-0.155771,-0.953789,-0.17649,-1.410113,-0.194787,-1.680655,-0.209072,-1.911403,0.003106,-0.857261,0.078165,-1.147983,0.118146,-1.338553,0.14794,-1.51768
open_palm,0.0,0.0,-0.23861,0.037546,-0.473246,-0.105305,-0.635242,-0.226243,-0.77439,-0.250545,-0.450108,-0.806384,-0.57528,-1.172805,-0.649076,-1.400938,-0.706302,-1.598457,-0.305718,-0.945467,-0.389975,-1.416646,-0.436813,-1.724782,-0.464512,-1.973274,-0.152211,-0.957794,-0.172159,-1.417765,-0.190523,-1.691094,-0.206015,-1.925558,0.006053,-0.863595,0.08393,-1.151846,0.124512,-1.339486,0.154019,-1.517885
open_palm,0.0,0.0,-0.232473,0.0337,-0.467277,-0.101937,-0.633808,-0.214872,-0.776982,-0.240477,-0.45277,-0.803245,-0.576525,-1.169869,-0.650219,-1.398858,-0.708549,-1.59709,-0.308718,-0.94364,-0.392498,-1.42088,-0.439708,-1.732818,-0.469185,-1.983426,-0.155428,-0.954279,-0.175001,-1.417312,-0.193397,-1.691026,-0.210274,-1.921294,0.003378,-0.855449,0.081215,-1.147509,0.119292,-1.341322,0.14529,-1.522665
open_palm,0.0,0.0,-0.239428,0.043029,-0.47964,-0.096573,-0.648199,-0.21595,-0.791916,-0.233954,-0.470408,-0.79104,-0.594875,-1.160187,-0.665337,-1.393091,-0.720339,-1.596205,-0.323383,-0.938569,-0.409362,-1.414545,-0.456231,-1.728159,-0.486412,-1.984362,-0.16683,-0.95339,-0.187194,-1.40976,-0.205454,-1.684253,-0.223888,-1.9187,-0.00585,-0.858488,0.068175,-1.157099,0.104986,-1.353608,0.128498,-1.53944
open_palm,0.0,0.0,-0.240833,0.041135,-0.48341,-0.0938,-0.653853,-0.212131,-0.795752,-0.228334,-0.473436,-0.785471,-0.599835,-1.160317,-0.671441,-1.398079,-0.726266,-1.60101,-0.328413,-0.937663,-0.418384,-1.416165,-0.466339,-1.728592,-0.493976,-1.979707,-0.17103,-0.961446,-0.193131,-1.429663,-0.207054,-1.702899,-0.2183,-1.929815,-0.006713,-0.875287,0.068319,-1.170866,0.103307,-1.362505,0.126431,-1.537182
open_palm,0.0,0.0,-0.242909,0.049905,-0.48887,-0.087218,-0.659875,-0.209309,-0.80206,-0.228055,-0.482022,-0.783029,-0.607,-1.161823,-0.677146,-1.404178,-0.731283,-1.611265,-0.333831,-0.935322,-0.421442,-1.417631,-0.469044,-1.727784,-0.498066,-1.979526,-0.175194,-0.95808,-0.202592,-1.432976,-0.218948,-1.703717,-0.232422,-1.932,-0.010141,-0.871434,0.064176,-1.168984,0.105062,-1.36075,0.135442,-1.536259
open_palm,0.0,0.0,-0.247479,0.042589,-0.4951,-0.082419,-0.664623,-0.198332,-0.805865,-0.205899,-0.486465,-0.78055,-0.6096,-1.160325,-0.67535,-1.400948,-0.727534,-1.610409,-0.333976,-0.935193,-0.420464,-1.400755,-0.468895,-1.705644,-0.500435,-1.961535,-0.171864,-0.960899,-0.196903,-1.40785,-0.21282,-1.673033,-0.226408,-1.903395,-0.00514,-0.87868,0.068887,-1.15908,0.109603,-1.3453,0.141531,-1.521487
open_palm,0.0,0.0,-0.251411,0.039007,-0.501708,-0.084983,-0.672665,-0.203735,-0.816306,-0.214281,-0.48753,-0.773445,-0.611443,-1.146621,-0.678539,-1.385843,-0.731394,-1.597905,-0.333213,-0.933962,-0.414603,-1.413234,-0.4589,-1.719551,-0.487168,-1.972345,-0.169254,-0.961583,-0.191578,-1.424152,-0.210033,-1.688604,-0.225739,-1.911554,-0.001201,-0.878745,0.073629,-1.167712,0.112354,-1.356204,0.141006,-1.528239
open_palm,0.0,0.0,-0.249196,0.032869,-0.502214,-0.093455,-0.675583,-0.210768,-0.820474,-0.22058,-0.482198,-0.779979,-0.606918,-1.161975,-0.674678,-1.405932,-0.72746,-1.620669,-0.331037,-0.935489,-0.413837,-1.420926,-0.459595,-1.732333,-0.488144,-1.98814,-0.171587,-0.961915,-0.191447,-1.428553,-0.205427,-1.700895,-0.217181,-1.932245,-0.00746,-0.879986,0.070356,-1.169371,0.112824,-1.358079,0.145202,-1.532349
open_palm,0.0,0.0,-0.245401,0.037498,-0.496185,-0.088276,-0.675072,-0.212924,-0.825854,-0.225578,-0.476466,-0.781573,-0.602015,-1.158671,-0.668603,-1.401448,-0.71994,-1.620927,-0.321267,-0.937224,-0.400247,-1.418432,-0.44547,-1.725029,-0.475142,-1.980942,-0.158021,-0.959501,-0.175161,-1.426004,-0.190478,-1.696761,-0.204827,-1.929314,0.008323,-0.870591,0.084304,-1.157501,0.124633,-1.345689,0.154097,-1.521155
open_palm,0.0,0.0,-0.248478,0.041063,-0.502588,-0.087826,-0.677754,-0.214448,-0.820483,-0.241157,-0.471785,-0.787903,-0.602231,-1.166541,-0.67215,-1.409576,-0.725198,-1.624643,-0.321508,-0.938865,-0.401806,-1.420341,-0.445559,-1.727559,-0.472598,-1.982467,-0.162982,-0.961337,-0.182286,-1.422989,-0.196682,-1.694789,-0.209146,-1.927682,-0.000169,-0.877268,0.074314,-1.164313,0.114662,-1.356018,0.146465,-1.535682
open_palm,0.0,0.0,-0.247946,0.040676,-0.502253,-0.088331,-0.677547,-0.216937,-0.822227,-0.242281,-0.466751,-0.794557,-0.593623,-1.166896,-0.664392,-1.405618,-0.719724,-1.616091,-0.316484,-0.941186,-0.39329,-1.41634,-0.438701,-1.721192,-0.4679,-1.974148,-0.159333,-0.957636,-0.17129,-1.42169,-0.18452,-1.697468,-0.196935,-1.935584,2.7e-05,-0.866245,0.081769,-1.149815,0.121888,-1.345031,0.151753,-1.531484
open_palm,0.0,0.0,-0.245885,0.031187,-0.494595,-0.091693,-0.673103,-0.210398,-0.82137,-0.245885,-0.463862,-0.793589,-0.59572,-1.166002,-0.670233,-1.400532,-0.728351,-1.609721,-0.319058,-0.939991,-0.394901,-1.412679,-0.43913,-1.713161,-0.466644,-1.960246,-0.165988,-0.958857,-0.177619,-1.41497,-0.191459,-1.688608,-0.203223,-1.92412,-0.00995,-0.870919,0.073614,-1.150856,0.115913,-1.342933,0.148905,-1.526284
open_palm,0.0,0.0,-0.242664,0.034847,-0.487927,-0.088602,-0.663462,-0.208918,-0.812097,-0.245432,-0.455122,-0.796246,-0.589569,-1.165625,-0.663837,-1.399425,-0.721122,-1.609712,-0.309207,-0.943139,-0.390891,-1.41403,-0.438733,-1.719596,-0.467647,-1.972279,-0.154751,-0.959931,-0.167715,-1.409077,-0.182511,-1.684328,-0.194875,-1.921865,0.002513,-0.86948,0.081934,-1.147619,0.122155,-1.336961,0.153196,-1.516429
open_palm,0.0,0.0,-0.24279,0.040018,-0.490681,-0.082039,-0.666736,-0.208248,-0.813688,-0.24337,-0.455179,-0.797211,-0.583126,-1.167767,-0.65636,-1.40094,-0.714217,-1.606525,-0.30847,-0.943354,-0.387457,-1.422933,-0.435813,-1.729882,-0.466836,-1.979697,-0.154316,-0.957875,-0.164367,-1.418173,-0.178461,-1.698382,-0.190497,-1.938566,0.002842,-0.864617,0.085825,-1.150543,0.128487,-1.344906,0.161218,-1.527923
open_palm,0.0,0.0,-0.246252,0.03459,-0.493103,-0.084776,-0.670596,-0.206814,-0.818989,-0.242464,-0.458473,-0.797357,-0.586685,-1.170914,-0.65915,-1.404675,-0.716109,-1.610759,-0.310026,-0.943052,-0.384932,-1.422903,-0.430979,-1.725812,-0.461634,-1.973137,-0.155123,-0.961205,-0.167048,-1.420539,-0.181983,-1.695073,-0.194899,-1.93163,0.003104,-0.872682,0.084191,-1.155688,0.127619,-1.346141,0.16157,-1.525777
open_palm,0.0,0.0,-0.241235,0.029878,-0.481485,-0.090041,-0.653576,-0.211331,-0.80087,-0.255793,-0.447376,-0.803031,-0.575167,-1.179422,-0.646866,-1.41236,-0.704294,-1.620764,-0.297641,-0.946173,-0.37434,-1.421458,-0.420907,-1.721982,-0.452749,-1.969394,-0.141923,-0.958905,-0.153723,-1.406553,-0.167261,-1.6818,-0.180703,-1.921576,0.014973,-0.865754,0.093355,-1.152623,0.136578,-1.344956,0.169411,-1.526646
open_palm,0.0,0.0,-0.245295,0.029738,-0.493805,-0.093405,-0.673719,-0.220921,-0.824646,-0.255475,-0.458812,-0.801061,-0.584443,-1.181859,-0.656676,-1.416843,-0.714744,-1.624215,-0.309791,-0.941559,-0.383984,-1.419837,-0.428646,-1.724704,-0.460378,-1.975631,-0.154244,-0.954317,-0.163226,-1.406474,-0.176049,-1.683942,-0.190468,-1.922787,0.003637,-0.862945,0.083295,-1.153276,0.126364,-1.346528,0.158238,-1.527655
open_palm,0.0,0.0,-0.244948,0.030547,-0.489869,-0.083474,-0.668358,-0.202322,-0.817395,-0.238952,-0.451176,-0.801805,-0.576134,-1.174184,-0.646595,-1.408168,-0.701329,-1.61618,-0.301828,-0.944696,-0.374134,-1.416162,-0.419449,-1.716677,-0.449916,-1.966069,-0.146612,-0.955575,-0.155596,-1.407292,-0.169903,-1.680922,-0.183603,-1.920498,0.010562,-0.860476,0.096338,-1.142092,0.141301,-1.329376,0.175545,-1.507651
open_palm,0.0,0.0,-0.245139,0.033312,-0.487597,-0.082586,-0.660604,-0.205659,-0.807891,-0.237223,-0.446876,-0.804749,-0.565125,-1.172038,-0.637306,-1.403776,-0.695737,-1.608625,-0.298274,-0.947018,-0.362571,-1.413714,-0.405192,-1.706813,-0.434191,-1.950183,-0.145353,-0.955996,-0.15007,-1.402983,-0.163376,-1.671025,-0.176455,-1.902488,0.008434,-0.857211,0.095677,-1.134613,0.139506,-1.322091,0.173785,-1.500225
open_palm,0.0,0.0,-0.240962,0.023324,-0.47667,-0.099872,-0.649461,-0.224117,-0.799313,-0.258265,-0.431709,-0.817738,-0.546439,-1.181284,-0.615716,-1.412507,-0.671686,-1.619275,-0.285588,-0.950709,-0.350363,-1.419992,-0.393035,-1.718503,-0.422929,-1.967012,-0.135055,-0.954636,-0.137729,-1.396593,-0.152577,-1.661664,-0.167927,-1.894402,0.016178,-0.851472,0.104932,-1.126382,0.150269,-1.313112,0.184988,-1.491906
open_palm,0.0,0.0,-0.244928,0.025183,-0.480048,-0.095448,-0.647987,-0.219168,-0.7942,-0.254828,-0.433237,-0.818375,-0.550359,-1.18006,-0.615681,-1.41048,-0.666894,-1.616408,-0.285295,-0.951063,-0.353027,-1.421617,-0.393183,-1.719628,-0.418562,-1.964134,-0.133363,-0.956613,-0.134337,-1.406633,-0.144216,-1.675685,-0.154089,-1.908982,0.018744,-0.857166,0.107341,-1.138515,0.154688,-1.324823,0.190995,-1.501136
open_palm,0.0,0.0,-0.243303,0.019224,-0.48199,-0.106609,-0.652817,-0.232863,-0.800345,-0.271134,-0.435507,-0.81659,-0.554067,-1.190008,-0.62121,-1.423159,-0.674559,-1.635223,-0.287442,-0.949418,-0.352302,-1.425033,-0.391732,-1.728078,-0.417207,-1.979841,-0.136055,-0.955147,-0.133741,-1.403736,-0.143004,-1.678638,-0.152365,-1.915264,0.016035,-0.85708,0.10521,-1.138114,0.152698,-1.32557,0.189148,-1.500564
open_palm,0.0,0.0,-0.240105,0.023077,-0.47488,-0.102182,-0.642413,-0.228332,-0.787719,-0.265555,-0.427563,-0.814065,-0.541004,-1.182348,-0.605167,-1.414274,-0.65683,-1.624962,-0.274787,-0.952097,-0.33635,-1.425615,-0.375288,-1.723843,-0.402221,-1.973846,-0.119795,-0.954356,-0.117318,-1.404594,-0.128852,-1.676285,-0.141272,-1.912318,0.034286,-0.847951,0.123082,-1.131477,0.169481,-1.321579,0.2044,-1.501136
open_palm,0.0,0.0,-0.242131,0.011159,-0.478093,-0.11778,-0.647583,-0.2412,-0.793356,-0.285536,-0.424086,-0.823719,-0.54285,-1.194291,-0.60768,-1.427919,-0.658959,-1.639594,-0.27336,-0.953209,-0.337295,-1.423913,-0.374759,-1.722207,-0.400828,-1.973077,-0.120221,-0.953771,-0.118868,-1.401682,-0.129652,-1.674724,-0.142,-1.91385,0.032193,-0.848827,0.11796,-1.128797,0.164059,-1.318749,0.198767,-1.50056
open_palm,0.0,0.0,-0.247242,0.011636,-0.485447,-0.118097,-0.654738,-0.244479,-0.799724,-0.287087,-0.431614,-0.820567,-0.546146,-1.192683,-0.60806,-1.428023,-0.656933,-1.640147,-0.28018,-0.951571,-0.342663,-1.42629,-0.37793,-1.726742,-0.400594,-1.978792,-0.12577,-0.953392,-0.125202,-1.406729,-0.133342,-1.683879,-0.141356,-1.925285,0.028533,-0.850988,0.113949,-1.129408,0.160213,-1.320169,0.196003,-1.501533
open_palm,0.0,0.0,-0.240717,0.014042,-0.480621,-0.118175,-0.649042,-0.249649,-0.79111,-0.286494,-0.425817,-0.823409,-0.537634,-1.192085,-0.597856,-1.425852,-0.645468,-1.640538,-0.274187,-0.953036,-0.331619,-1.423303,-0.367049,-1.722248,-0.390672,-1.977241,-0.11995,-0.951792,-0.117421,-1.395017,-0.127678,-1.665805,-0.138102,-1.903613,0.033908,-0.846459,0.121147,-1.127451,0.169352,-1.317926,0.207142,-1.500483
open_palm,0.0,0.0,-0.235559,0.018033,-0.479186,-0.117301,-0.652814,-0.251346,-0.799614,-0.28188,-0.422031,-0.815494,-0.529539,-1.185612,-0.590729,-1.421841,-0.639377,-1.637991,-0.271187,-0.953854,-0.329316,-1.422689,-0.368097,-1.7223,-0.394257,-1.976203,-0.117185,-0.959529,-0.112576,-1.399529,-0.124012,-1.666133,-0.134945,-1.89961,0.037574,-0.858392,0.128096,-1.128097,0.17731,-1.311997,0.21609,-1.488634
open_palm,0.0,0.0,-0.241985,0.013535,-0.482018,-0.122963,-0.654237,-0.255561,-0.801142,-0.292596,-0.421049,-0.824905,-0.527618,-1.201827,-0.590587,-1.439461,-0.64094,-1.652782,-0.269653,-0.955001,-0.326158,-1.431706,-0.362741,-1.731409,-0.387935,-1.983944,-0.116125,-0.954781,-0.110977,-1.403746,-0.119988,-1.670793,-0.130316,-1.904549,0.037448,-0.849708,0.12661,-1.129053,0.176143,-1.317631,0.21411,-1.497877
open_palm,0.0,0.0,-0.243447,0.004658,-0.485867,-0.132771,-0.657543,-0.259681,-0.801679,-0.287289,-0.419434,-0.829923,-0.525159,-1.202292,-0.586868,-1.433954,-0.636117,-1.640024,-0.266359,-0.956471,-0.322358,-1.423308,-0.358771,-1.720183,-0.384481,-1.971194,-0.110476,-0.954139,-0.103791,-1.390972,-0.113591,-1.65745,-0.124994,-1.891508,0.045355,-0.848019,0.138131,-1.117214,0.186326,-1.301039,0.223032,-1.478821
open_palm,0.0,0.0,-0.242212,0.008599,-0.479336,-0.134571,-0.649115,-0.266996,-0.797224,-0.298912,-0.414236,-0.831161,-0.515888,-1.202453,-0.574312,-1.43025,-0.620935,-1.634362,-0.262672,-0.95806,-0.317917,-1.42223,-0.352813,-1.71491,-0.376494,-1.963821,-0.109961,-0.954471,-0.098951,-1.39186,-0.105003,-1.657645,-0.114429,-1.891586,0.041985,-0.845631,0.135993,-1.116806,0.185825,-1.297897,0.223366,-1.471837
open_palm,0.0,0.0,-0.238196,0.009373,-0.473655,-0.136091,-0.645358,-0.270449,-0.796002,-0.303801,-0.406407,-0.832932,-0.509959,-1.211413,-0.570105,-1.446126,-0.616469,-1.653514,-0.253203,-0.959878,-0.305666,-1.435106,-0.340229,-1.729751,-0.36359,-1.975208,-0.098263,-0.956889,-0.090322,-1.404909,-0.098468,-1.66896,-0.108364,-1.902599,0.055179,-0.848894,0.147234,-1.120273,0.198093,-1.301738,0.237177,-1.476961
open_palm,0.0,0.0,-0.237134,0.005251,-0.474067,-0.138875,-0.646902,-0.278025,-0.798798,-0.306778,-0.399707,-0.833278,-0.503039,-1.209873,-0.562596,-1.443773,-0.608921,-1.65548,-0.245556,-0.960352,-0.295193,-1.436883,-0.326887,-1.733721,-0.348403,-1.986028,-0.090747,-0.955481,-0.080869,-1.402266,-0.090178,-1.668674,-0.10133,-1.903195,0.062654,-0.84477,0.152512,-1.118788,0.202293,-1.303415,0.241168,-1.479822
